category,lexicon
verb,oughtnt
verb,supposed
verb,loves
verb,were
verb,gives
verb,sees
verb,wasnt
verb,turned
verb,have
verb,need
verb,seen
verb,seem
verb,saw
verb,viewed
verb,sat
verb,take
verb,begin
verb,shall
verb,knew
verb,paid
verb,where's
verb,eaten
verb,understands
verb,looked
verb,you'll
verb,came
verb,supported
verb,bring
verb,aint
verb,depended
verb,explain
verb,should
verb,there's
verb,hope
verb,meant
verb,do
verb,weve
verb,listened
verb,get
verb,they'd
verb,oughtn't
verb,cannot
verb,held
verb,could've
verb,wouldve
verb,wrote
verb,tended
verb,depends
verb,are
verb,wonder
verb,said
verb,tend
verb,ought've
verb,written
verb,won
verb,oughtve
verb,youll
verb,bought
verb,sold
verb,should'nt
verb,come
verb,taking
verb,admit
verb,became
verb,wholl
verb,hated
verb,asked
verb,comes
verb,liked
verb,appeared
verb,seems
verb,couldn't
verb,described
verb,asks
verb,cares
verb,it's
verb,thanked
verb,been
verb,whos
verb,cared
verb,ran
verb,describes
verb,fucked*
verb,whod
verb,entered
verb,woke
verb,threw
verb,wants
verb,lived
verb,moved
verb,what's
verb,understand
verb,worked
verb,theyve
verb,look
verb,will
verb,suppose
verb,mightve
verb,wouldn't
verb,theres
verb,owed
verb,studied
verb,thatll
verb,played
verb,is
verb,helped
verb,cant
verb,im
verb,owes
verb,emailed
verb,id
verb,make
verb,gets
verb,weren't
verb,arrives
verb,sensed
verb,driven
verb,couldve
verb,uses
verb,might've
verb,he'll
verb,wheres
verb,hows
verb,kept
verb,youre
verb,spent
verb,thought
verb,can't
verb,she'll
verb,cried
verb,being
verb,should've
verb,thanks
verb,followed
verb,we've
verb,had
verb,lets
verb,has
verb,hates
verb,gave
verb,who's
verb,gonna
verb,know
verb,using
verb,accepted
verb,who'd
verb,lost
verb,follows
verb,admitted
verb,theyre
verb,become
verb,understood
verb,shes
verb,thinks
verb,shan't
verb,happens
verb,does
verb,tends
verb,be
verb,fed
verb,ought
verb,carried
verb,wouldnt
verb,carries
verb,youve
verb,whats
verb,lied
verb,owe
verb,youd
verb,doesnt
verb,oughta
verb,theyd
verb,couldnt
verb,how's
verb,hes
verb,support
verb,hed
verb,stuck
verb,fought
verb,we're
verb,was
verb,i've
verb,becoming
verb,hoped
verb,hear
verb,must'nt
verb,hopes
verb,shant
verb,they're
verb,made
verb,wasn't
verb,wish
verb,hasn't
verb,it'd
verb,called
verb,gone
verb,guesses
verb,describe
verb,am
verb,mustnt
verb,guessed
verb,walked
verb,hasnt
verb,theyll
verb,becomes
verb,didn't
verb,dies
verb,shouldve
verb,felt
verb,let's
verb,died
verb,she'd
verb,she's
verb,having
hear,rang
hear,ringing
hear,hears
hear,whisper*
hear,ears
hear,yells
hear,hearing
hear,heard
hear,hush*
hear,quiet*
hear,ring
hear,scream*
hear,speak
hear,said
hear,concert*
hear,song*
hear,noises
hear,thunder*
hear,listener*
hear,rings
hear,audibl*
hear,choir*
hear,voic*
hear,deaf*
hear,speech*
hear,speaks
hear,speaking
hear,listen
hear,sound*
hear,audio*
hear,listened
hear,loud*
hear,shout*
hear,spoke*
hear,yell
hear,inaudibl*
hear,hear
hear,listening
hear,ear
hear,say*
hear,fizz*
hear,noisy
hear,silen*
hear,yelling
hear,harmon*
hear,sang
hear,listens
hear,noise
hear,speaker*
hear,boom*
hear,musi*
hear,yelled
discrep,hoped
discrep,couldn't
discrep,liabilit*
discrep,regardless
discrep,besides
discrep,outstanding
discrep,should've
discrep,wishing
discrep,mustnt
discrep,need
discrep,oughta
discrep,problem*
discrep,want
discrep,inadequa*
discrep,hopefulness
discrep,ideal*
discrep,should
discrep,impossib*
discrep,if
discrep,unwant*
discrep,needs
discrep,would
discrep,needed
discrep,rather
discrep,yearn*
discrep,undesire*
discrep,hopeful
discrep,desir*
discrep,mistak*
discrep,ought've
discrep,prefer*
discrep,shouldn't
discrep,hopefully
discrep,ought'nt
discrep,wanting
discrep,unneed*
discrep,ought
discrep,hope
discrep,wouldve
discrep,wants
discrep,lack*
discrep,shouldnt
discrep,wished
discrep,normal
discrep,hoping
discrep,could
discrep,shouldve
discrep,oughtve
discrep,undo
discrep,shoulds
discrep,need'nt
discrep,couldnt
discrep,oughtn't
discrep,wishes
discrep,expect*
discrep,mustve
discrep,must'nt
discrep,hopes
discrep,unneccess*
discrep,wanted
discrep,neednt
discrep,must've
discrep,must
discrep,regret*
discrep,like
discrep,wouldnt
discrep,wish
discrep,wouldn't
discrep,needing
discrep,oughtnt
discrep,needn't
discrep,couldve
discrep,could've
discrep,would've
discrep,should'nt
discrep,wanna
discrep,mustn't
they,they're
they,them
they,theyve
they,theyll
they,they'll
they,they've
they,theyre
they,their*
they,they'd
they,they
they,theyd
they,themselves
affect,gloom*
affect,liabilit*
affect,vile
affect,advantag*
affect,protest
affect,ugh
affect,troubl*
affect,hating
affect,messy
affect,hate
affect,hesita*
affect,enthus*
affect,vigor*
affect,comfort*
affect,tehe
affect,concerned
affect,misses
affect,liar*
affect,keen*
affect,unpleasant
affect,glad
affect,benevolen*
affect,tortur*
affect,abandon*
affect,suffered
affect,pride
affect,disliking
affect,reluctan*
affect,devastat*
affect,reliev*
affect,jerk
affect,melanchol*
affect,ticked
affect,paradise
affect,impolite*
affect,opport*
affect,worst
affect,battl*
affect,fab
affect,perver*
affect,inhib*
affect,cool
affect,worthless*
affect,sighed
affect,positiv*
affect,fondly
affect,graced
affect,smil*
affect,weak*
affect,stink*
affect,stuns
affect,graces
affect,amaz*
affect,sucker*
affect,safe*
affect,genero*
affect,fearing
affect,festiv*
affect,sigh
affect,traged*
affect,sociab*
affect,party*
affect,satisf*
affect,danger*
affect,optimal*
affect,painl*
affect,scream*
affect,disillusion*
affect,fearless*
affect,sunnier
affect,ridicul*
affect,wonderf*
affect,sweetly
affect,giving
affect,fine
affect,beaten
affect,engag*
affect,fucks
affect,hazy
affect,devil*
affect,vigour*
affect,rotten
affect,grande*
affect,brillian*
affect,shared
affect,ecsta*
affect,grati*
affect,obsess*
affect,guilt*
affect,agitat*
affect,outgoing
affect,honor*
affect,truer
affect,agreeab*
affect,sobs
affect,sins
affect,elegan*
affect,aggress*
affect,chuckl*
affect,witch
affect,maniac*
affect,alone
affect,lazie*
affect,respect
affect,unkind
affect,great
affect,shock*
affect,worse*
affect,freak*
affect,fond
affect,nervous*
affect,cherish*
affect,stubborn*
affect,libert*
affect,envious
affect,plays
affect,love
affect,dynam*
affect,resign*
affect,flawless*
affect,win
affect,terrific*
affect,prize*
affect,destruct*
affect,obnoxious*
affect,fake
affect,degrad*
affect,supporter*
affect,popular*
affect,confidence
affect,crap
affect,challeng*
affect,super
affect,flunk*
affect,steal*
affect,antagoni*
affect,contentment
affect,glori*
affect,resent*
affect,daze*
affect,grinn*
affect,woe*
affect,defeat*
affect,helps
affect,fatigu*
affect,sharing
affect,unsuccessful*
affect,sorrow*
affect,heartbreak*
affect,cheat*
affect,wars
affect,sufferer*
affect,grief
affect,broke
affect,offend*
affect,gladly
affect,dishearten*
affect,sorry
affect,gorgeous*
affect,cute*
affect,shit*
affect,puk*
affect,valued
affect,sweetie*
affect,sucky
affect,sceptic*
affect,wrong*
affect,frees*
affect,sucks
affect,tough*
affect,moodi*
affect,values
affect,inadequa*
affect,tender*
affect,angr*
affect,contented*
affect,unsavo*
affect,hurra*
affect,shook
affect,sinister
affect,insecur*
affect,triumph*
affect,awesome
affect,share
affect,fuck
affect,accept
affect,beaut*
affect,rapist*
affect,distress*
affect,adventur*
affect,disliked
affect,lucked
affect,dumb*
affect,exhaust*
affect,benefitt*
affect,appreciat*
affect,amus*
affect,fuming
affect,solemn*
affect,needy
affect,agony
affect,agoniz*
affect,nag*
affect,pleasing
affect,attract*
affect,aching
affect,hugs
affect,charm*
affect,sin
affect,okay
affect,trust*
affect,mess
affect,aok
affect,tantrum*
affect,carefree
affect,freely
affect,craz*
affect,supportive*
affect,geek*
affect,mad
affect,offens*
affect,grouch*
affect,improving
affect,repress*
affect,silli*
affect,envy*
affect,daring
affect,embarrass*
affect,damag*
affect,dear*
affect,glamour*
affect,fault*
affect,rude*
affect,emotions
affect,affection*
affect,doom*
affect,scaring
affect,sweetheart*
affect,dread*
affect,playing
affect,despair*
affect,winn*
affect,evil*
affect,wealth*
affect,nurtur*
affect,interrup*
affect,awkward*
affect,cruel*
affect,heartfelt
affect,shaky
affect,awful
affect,hopeless*
affect,helpless*
affect,cutie*
affect,hell
affect,suffer
affect,overwhelm*
affect,rigid*
affect,ease*
affect,playful*
affect,personal
affect,dump*
affect,fearful*
affect,better
affect,determina*
affect,flirt*
affect,radian*
affect,truth*
affect,tragic*
affect,confidently
affect,sweetness*
affect,arrogan*
affect,oks
affect,good
affect,pleasur*
affect,devot*
affect,irrational*
affect,hilarious
affect,sweets
affect,regret*
affect,dwell*
affect,flexib*
affect,sucked
affect,handsom*
affect,apprehens*
affect,easie*
affect,thieve*
affect,whore*
affect,suspicio*
affect,pains
affect,enrag*
affect,violat*
affect,luck
affect,forgiv*
affect,idiot*
affect,fired
affect,grr*
affect,forbid*
affect,incentive*
affect,superior*
affect,struggl*
affect,hero*
affect,assault*
affect,terrify
affect,cunt*
affect,lous*
affect,whining
affect,missed
affect,create*
affect,hostil*
affect,sighing
affect,toleran*
affect,seriously
affect,easiness
affect,envie*
affect,prejudic*
affect,supports
affect,liked
affect,disaster*
affect,decay*
affect,trite
affect,excruciat*
affect,free
affect,worr*
affect,unfriendly
affect,fabulous*
affect,energ*
affect,attachment*
affect,piss*
affect,care
affect,scary
affect,benefits
affect,agree
affect,favour*
affect,grave*
affect,tension*
affect,slut*
affect,immoral*
affect,delicate*
affect,surpris*
affect,darlin*
affect,dislikes
affect,remorse*
affect,joll*
affect,encourag*
affect,laugh*
affect,emotion
affect,spite*
affect,flatter*
affect,mocks
affect,stutter*
affect,lol
affect,excel*
affect,freeb*
affect,interest*
affect,reward*
affect,miss
affect,suck
affect,sentimental*
affect,ungrateful*
affect,sadly
affect,domina*
affect,risk*
affect,humour*
affect,favor*
affect,relax*
affect,fiery
affect,easy*
affect,sure*
affect,compliment*
affect,terrifying
affect,hug
affect,tempers
affect,readiness
affect,sweet
affect,neat*
affect,defect*
affect,wisdom
affect,dissatisf*
affect,heh*
affect,frantic*
affect,grace
affect,succeed*
affect,champ*
affect,loved
affect,kind
affect,grim*
affect,lmao
affect,proud*
affect,weird*
affect,boring
affect,timid*
affect,impersonal
affect,sarcas*
affect,delicious*
affect,comed*
affect,determined
affect,silly
affect,worship*
affect,loves
affect,wins
affect,molest*
affect,prais*
affect,reject*
affect,brutal*
affect,punish*
affect,vulture*
affect,dislike
affect,loyal*
affect,tensing
affect,gently
affect,sad
affect,shy*
affect,distract*
affect,reassur*
affect,goodness
affect,savage*
affect,uptight*
affect,furious*
affect,afraid
affect,romantic*
affect,weep*
affect,discomfort*
affect,unlov*
affect,discourag*
affect,casual
affect,useless*
affect,pettie*
affect,confus*
affect,feared
affect,damn*
affect,screw*
affect,fantastic*
affect,play
affect,pain
affect,shaki*
affect,wicked*
affect,optimi*
affect,phobi*
affect,neglect*
affect,pessimis*
affect,ache*
affect,fight*
affect,poison*
affect,miser*
affect,villain*
affect,nice*
affect,gentle
affect,value
affect,strength*
affect,isolat*
affect,calm*
affect,supporting
affect,skeptic*
affect,trivi*
affect,valuing
affect,reek*
affect,definitely
affect,bless*
affect,efficien*
affect,strong*
affect,vicious*
affect,gratef*
affect,honour*
affect,bitter*
affect,stunned
affect,nast*
affect,agreed
affect,supported
affect,helper*
affect,shares
affect,fatal*
affect,terror*
affect,fear
affect,courag*
affect,agrees
affect,piti*
affect,lover*
affect,ha
affect,ruin*
affect,joke*
affect,ineffect*
affect,ugl*
affect,resolv*
affect,loser*
affect,whine*
affect,tears
affect,pretty
affect,harmed
affect,anger*
affect,hope
affect,heaven*
affect,hit
affect,lucks
affect,inspir*
affect,sunny
affect,disturb*
affect,truly
affect,selfish*
affect,unimportant
affect,please*
affect,asshole*
affect,humor*
affect,rebel*
affect,kindly
affect,trauma*
affect,treasur*
affect,virtuo*
affect,cries
affect,heartbroke*
affect,cry
affect,aggravat*
affect,rofl
affect,bad
affect,heartless*
affect,outrag*
affect,longing*
affect,unhapp*
affect,warred
affect,likeab*
affect,impress*
affect,merr*
affect,turmoil
affect,sicken*
affect,award*
affect,hurt*
affect,asham*
affect,neurotic*
affect,amor*
affect,restless*
affect,hugg*
affect,critici*
affect,best
affect,blam*
affect,snob*
affect,strain*
affect,improve*
affect,definite
affect,digni*
affect,openminded*
affect,stupid*
affect,won
affect,argu*
affect,egotis*
affect,hopefully
affect,foe*
affect,distraught
affect,tense*
affect,assur*
affect,fucker*
affect,gross*
affect,lazy
affect,abusi*
affect,helpful*
affect,rage*
affect,missing
affect,benign*
affect,intell*
affect,pained
affect,merit*
affect,graceful*
affect,cut
affect,honest*
affect,intimidat*
affect,desperat*
affect,petrif*
affect,defens*
affect,petty*
affect,thank
affect,enjoy*
affect,weapon*
affect,anguish*
affect,sunniest
affect,temper
affect,joy*
affect,feud*
affect,commitment*
affect,yearn*
affect,submissive*
affect,fail*
affect,threat*
affect,cynic
affect,hater*
affect,excit*
affect,sunshin*
affect,accepta*
affect,vain
affect,doubt*
affect,indecis*
affect,unprotected
affect,pity*
affect,likes
affect,uncomfortabl*
affect,benefic*
affect,feroc*
affect,bitch*
affect,friend*
affect,caring
affect,dork*
affect,murder*
affect,laidback
affect,yay
affect,lame*
affect,cares
affect,thanked
affect,entertain*
affect,mistak*
affect,confident
affect,willing
affect,uncontrol*
affect,treat
affect,okays
affect,fucked*
affect,rich*
affect,paining
affect,admir*
affect,confront*
affect,success*
affect,crying
affect,panic*
affect,active*
affect,wow*
affect,crappy
affect,depress*
affect,mocking
affect,argh*
affect,irrita*
affect,save
affect,harms
affect,compassion*
affect,bother*
affect,sobbed
affect,agreement*
affect,empt*
affect,homesick*
affect,fiesta*
affect,privileg*
affect,fun
affect,faith*
affect,hoping
affect,played
affect,cheer*
affect,deligh*
affect,shame*
affect,truest
affect,mocker*
affect,jerks
affect,ready
affect,paranoi*
affect,disadvantage*
affect,alright*
affect,alarm*
affect,delectabl*
affect,stunk
affect,stench*
affect,uncertain*
affect,horr*
affect,maddening
affect,despis*
affect,prick*
affect,offence*
affect,strange
affect,madly
affect,grand
affect,masochis*
affect,smother*
affect,harming
affect,freeness
affect,thrill*
affect,sincer*
affect,distrust*
affect,appall*
affect,harm
affect,numb*
affect,avoid*
affect,mooch*
affect,raping
affect,harmon*
affect,unfortunate*
affect,well
affect,lucky
affect,startl*
affect,considerate
affect,funn*
affect,relief
affect,haha*
affect,grins
affect,easing
affect,hoho*
affect,advers*
affect,romanc*
affect,enemy*
affect,inferior*
affect,cried
affect,splend*
affect,certain*
affect,bastard*
affect,wise*
affect,hateful*
affect,thanks
affect,perfect*
affect,loving*
affect,complain*
affect,victim*
affect,gentlest
affect,kill*
affect,moron*
affect,uneas*
affect,hated
affect,gossip*
affect,defenc*
affect,beloved
affect,contradic*
affect,vanity
affect,hates
affect,ignor*
affect,loss*
affect,valuabl*
affect,mocked
affect,casually
affect,easily
affect,charit*
affect,jerked
affect,crushed
affect,dismay*
affect,suffering
affect,moods
affect,careless*
affect,trueness
affect,accepted
affect,giver*
affect,grin
affect,moody
affect,contempt*
affect,dull*
affect,like
affect,lost
affect,bright*
affect,innocen*
affect,thoughtful*
affect,wimp*
affect,loses
affect,benefit
affect,luckless*
affect,scrumptious*
affect,stress*
affect,freed*
affect,sadde*
affect,warfare*
affect,joking
affect,credit*
affect,bonus*
affect,thief
affect,palatabl*
affect,sighs
affect,virtue*
affect,warring
affect,destroy*
affect,shake*
affect,disagree*
affect,pressur*
affect,mood
affect,peace*
affect,teas*
affect,peculiar*
affect,revigor*
affect,pleasant*
affect,bold*
affect,fright*
affect,giggl*
affect,invigor*
affect,attack*
affect,raging
affect,critical
affect,soulmate*
affect,violent*
affect,kindn*
affect,terrifies
affect,scare*
affect,fuckin*
affect,enemie*
affect,harmless*
affect,ideal*
affect,lose
affect,goddam*
affect,suprem*
affect,graci*
affect,divin*
affect,precious*
affect,terrified
affect,losing
affect,insincer*
affect,burden*
affect,painf*
affect,wept
affect,helping
affect,ok
affect,unimpress*
affect,unsure*
affect,accepts
affect,happi*
affect,gentler
affect,severe*
affect,trembl*
affect,forgave
affect,hatred
affect,passion*
affect,revenge*
affect,freeing
affect,sob
affect,unattractive
affect,lied
affect,aversi*
affect,talent*
affect,low*
affect,difficult*
affect,hopeful
affect,humiliat*
affect,lies
affect,tranquil*
affect,accepting
affect,disgust*
affect,mourn*
affect,cared
affect,clever*
affect,griev*
affect,nerd*
affect,support
affect,abuse*
affect,kidding
affect,madder
affect,fought
affect,careful*
affect,hellish
affect,ador*
affect,convinc*
affect,war
affect,brave*
affect,happy
affect,yays
affect,annoy*
affect,livel*
affect,fume*
affect,creati*
affect,partie*
affect,hoped
affect,maddest
affect,fool*
affect,vital*
affect,lone*
affect,hopes
affect,kiss*
affect,promis*
affect,true
affect,smart*
affect,rape*
affect,lovely
affect,glory
affect,harmful*
affect,protesting
affect,prettie*
affect,sadness
affect,bore*
affect,emotional
affect,glamor*
affect,jealous*
affect,frustrat*
affect,bashful*
affect,welcom*
affect,worthwhile
affect,fury
affect,importan*
affect,problem*
affect,insult*
affect,hopefulness
affect,openness
affect,liking
affect,heartwarm*
affect,protested
affect,stammer*
affect,profit*
affect,agreeing
affect,crude*
affect,useful*
affect,fears
affect,impatien*
affect,greed*
affect,eager*
affect,trick*
affect,special
affect,apath*
affect,secur*
affect,mock
affect,thankf*
affect,stank
affect,jaded
affect,pathetic*
affect,terribl*
affect,fondness
affect,seriousness
affect,smug*
affect,magnific*
affect,rancid*
affect,upset*
affect,lucki*
affect,depriv*
affect,suffers
affect,ludicrous*
affect,sobbing
affect,warm*
affect,unwelcom*
affect,harass*
affect,anxi*
affect,vulnerab*
affect,lying
affect,freer
affect,disappoint*
affect,serious
affect,original
excl,versus
excl,exclu*
excl,unless
excl,just
excl,rather
excl,vs
excl,except
excl,but
excl,without
excl,whether
excl,sometime
excl,something*
excl,either
excl,not
excl,really
excl,or
excl,if
present,dislikes
present,bring
present,isnt
present,thanks
present,go
present,follow
present,hate
present,aint
present,thank
present,listen
present,he's
present,explain
present,don't
present,seems
present,misses
present,owe
present,lets
present,does
present,helps
present,dislike
present,has
present,haven't
present,do
present,get
present,who's
present,looks
present,feels
present,cannot
present,you've
present,using
present,follows
present,they've
present,theyre
present,try
present,have
present,turns
present,become
present,havent
present,isn't
present,mean
present,hasn't
present,depends
present,are
present,happen
present,thinks
present,wonder
present,happens
present,appear
present,heres
present,fucks
present,tend
present,hear
present,there's
present,goes
present,tends
present,supports
present,love
present,doesn't
present,use
present,admits
present,waits
present,ask
present,aren't
present,come
present,appears
present,how's
present,where's
present,starts
present,taking
present,hes
present,keep
present,turn
present,admit
present,arent
present,youve
present,i'm
present,makes
present,think
present,comes
present,thats
present,whats
present,dont
present,feel
present,doesnt
present,hope
present,carry
present,guesses
present,miss
present,you're
present,guess
present,takes
present,asks
present,cares
present,it's
present,support
present,whos
present,start
present,describes
present,we're
present,wait
present,gives
present,wants
present,knows
present,i've
present,brings
present,what's
present,understand
present,hopes
present,believe
present,here's
present,begins
present,they're
present,supposes
present,theyve
present,look
present,wish
present,sucks
present,see
present,believes
present,shes
present,suppose
present,can
present,loves
present,arrive
present,care
present,theres
present,ive
present,sees
present,want
present,hears
present,give
present,is
present,describe
present,am
present,fuck
present,cant
present,im
present,owes
present,need
present,seem
present,listens
present,needs
present,hasnt
present,make
present,means
present,carries
present,take
present,becomes
present,gets
present,explains
present,begin
present,arrives
present,dies
present,let's
present,tries
present,uses
present,she's
present,suck
present,wheres
present,hows
present,understands
present,youre
present,know
present,wishes
present,can't
present,keeps
present,ain't
present,hates
present,that's
ipron,this
ipron,whats
ipron,thatll
ipron,itd
ipron,it'd
ipron,it
ipron,whatever
ipron,anyone*
ipron,itself
ipron,somebod*
ipron,nobod*
ipron,its
ipron,whose
ipron,what
ipron,somewhere
ipron,it's
ipron,itll
ipron,thats
ipron,whom
ipron,stuff
ipron,which
ipron,whod
ipron,anybod*
ipron,everyone*
ipron,that
ipron,what's
ipron,who
ipron,that'll
ipron,everything*
ipron,whichever
ipron,others
ipron,who'll
ipron,who'd
ipron,those
ipron,other
ipron,anything
ipron,these
ipron,someone*
ipron,thing*
ipron,that'd
ipron,everybod*
ipron,something*
ipron,wholl
ipron,it'll
ipron,thatd
ipron,that's
we,we'll
we,weve
we,we've
we,we
we,us
we,let's
we,lets
we,we'd
we,our
we,ours
we,ourselves
we,we're
incl,and
incl,both
incl,addit*
incl,around
incl,with
incl,come
incl,inside
incl,we
incl,add
incl,plus
incl,each
incl,close
incl,along
incl,inclu*
incl,open
incl,into
incl,came
incl,out
work,credential*
work,school*
work,midterm*
work,feedback
work,corps
work,mfg
work,hire*
work,finaliz*
work,financ*
work,resources
work,collab*
work,hiring
work,dotcom
work,duti*
work,psych
work,thesis
work,welfare
work,classmate*
work,vita
work,dean*
work,outsourc*
work,motiv*
work,pledg*
work,wage
work,busy
work,pens
work,applicant*
work,freshm*
work,merger*
work,blackboard*
work,industr*
work,scholastic*
work,ngo
work,secretar*
work,office*
work,econ*
work,textbook*
work,studious
work,cubicle*
work,team*
work,policy
work,ambiti*
work,delegat*
work,semester*
work,prereq*
work,tenure*
work,stocked
work,expulsion*
work,agents
work,chalk
work,contracts
work,lead*
work,phd*
work,grade*
work,commute*
work,manufact*
work,pencil*
work,meeting*
work,stocker
work,boss*
work,burnout*
work,mgmt
work,comput*
work,projects
work,masters
work,bureau*
work,resource
work,scholar
work,career*
work,campus*
work,edit*
work,companies
work,mfr
work,quiz*
work,overworked
work,teach*
work,labour*
work,worker*
work,pension*
work,conglom*
work,workabl*
work,demote*
work,sector*
work,grad
work,math*
work,fired
work,associat*
work,couns*
work,mda
work,award*
work,police
work,dividend*
work,elementary
work,taught
work,trading
work,taxes
work,franchis*
work,recruit*
work,accomplish*
work,toefl
work,majors
work,study*
work,customer*
work,projector*
work,retire*
work,executive*
work,grading
work,beaten
work,registra*
work,factory
work,publish
work,pc*
work,tutor*
work,prom
work,profession*
work,bldg*
work,com
work,report*
work,prof
work,gov
work,gre
work,auditorium*
work,ceo*
work,exam
work,taxing
work,book*
work,gmat
work,goal*
work,job*
work,labor*
work,mailroom*
work,corp
work,headhunter*
work,jd
work,org
work,vocation*
work,colleg*
work,librar*
work,challeng*
work,majoring
work,laidoff
work,sophom*
work,benefits
work,esl
work,academ*
work,studied
work,educat*
work,course*
work,sickleave*
work,exams
work,lectur*
work,unproduc*
work,scholarship*
work,fail*
work,junior*
work,expel*
work,consumer*
work,downsiz*
work,profs
work,hardwork*
work,dropout*
work,varsit*
work,resourcing
work,laptop*
work,resume
work,taxa*
work,broker*
work,earn*
work,doctor*
work,gpa
work,apprentic*
work,taxed
work,counc*
work,promot*
work,excel*
work,assistan*
work,stipend*
work,wages
work,responsib*
work,memos
work,session*
work,vp*
work,stocks
work,interview*
work,requir*
work,supervis*
work,achiev*
work,incorp*
work,review*
work,presiden*
work,political
work,fax*
work,commerc*
work,class
work,credit*
work,curricul*
work,dissertat*
work,cv*
work,department*
work,typing
work,colleague*
work,company
work,overpaid
work,success*
work,govern*
work,testing
work,manag*
work,applicat*
work,trade*
work,memo
work,organiz*
work,staff*
work,pay*
work,highschool*
work,stapl*
work,mcat
work,scholaring
work,worked
work,factories
work,presentation*
work,succeed*
work,champ*
work,occupa*
work,senior*
work,works
work,market*
work,mgr
work,biolog*
work,servic*
work,finals
work,work
work,duty
work,conferenc*
work,project
work,dept
work,classes
work,keyboard*
work,sickday*
work,deadline*
work,certif*
work,lsat
work,chairm*
work,income*
work,transfer*
work,working*
work,negotiat*
work,firing
work,facult*
work,research*
work,undergrad*
work,rhetor*
work,psychol*
work,tax
work,tests
work,agent
work,legal*
work,student*
work,menial
work,desk*
work,pen
work,politics
work,produc*
work,transcript*
work,commuting
work,lawyer*
work,inc
work,kinderg*
work,diplom*
work,profit*
work,retiring
work,assign*
work,outlin*
work,director*
work,vitas
work,qualifi*
work,scholarly
work,underpaid
work,read
work,corporat*
work,mentor*
work,inventory
work,administrat*
work,professor*
work,test
work,nonprofit*
work,scholars
work,dorm*
work,salar*
work,unemploy*
work,program*
work,advertising
work,calculus
work,practice
work,homework*
work,biz
work,syllabus*
work,business*
work,ltd
work,employ*
work,register*
work,consult*
work,frat
work,procrastin*
work,scien*
work,absent*
work,classroom*
work,learn*
work,graduat*
work,universit*
work,layoff*
work,type*
work,upperclass*
work,tested
work,studies
work,sororit*
work,instruct*
work,paper*
work,coworker*
work,overtime
work,theses
work,xerox*
work,advis*
work,warehous*
work,photocop*
work,stock
work,fratern*
ingest,boil*
ingest,sandwich*
ingest,gobble*
ingest,swallow*
ingest,dish
ingest,overate
ingest,glutton*
ingest,cook*
ingest,starving
ingest,alcohol*
ingest,soda*
ingest,dessert*
ingest,gobbling
ingest,fat
ingest,fats
ingest,baking
ingest,booz*
ingest,bread
ingest,bar
ingest,digest*
ingest,whisky*
ingest,candy
ingest,restau*
ingest,feeds
ingest,weighs
ingest,bars
ingest,weight
ingest,tea
ingest,ingest*
ingest,milk*
ingest,drink*
ingest,kitchen*
ingest,smok*
ingest,eating
ingest,salad*
ingest,cigar*
ingest,wines
ingest,cocktail*
ingest,espresso*
ingest,water
ingest,sugar*
ingest,diners
ingest,skinny*
ingest,chew*
ingest,ate
ingest,dines
ingest,diner
ingest,eat
ingest,skinni*
ingest,dined
ingest,binging
ingest,veggie*
ingest,feed
ingest,dine
ingest,bulimi*
ingest,beer*
ingest,obes*
ingest,fed
ingest,fruit*
ingest,grocer*
ingest,drank
ingest,stuffed
ingest,liquor*
ingest,brunch*
ingest,helpings
ingest,coke*
ingest,weighing*
ingest,feeding*
ingest,anorexi*
ingest,breakfast*
ingest,hunger*
ingest,binge*
ingest,fries
ingest,feeder*
ingest,servings
ingest,pizza*
ingest,meal*
ingest,waist*
ingest,weighed
ingest,overeat*
ingest,egg*
ingest,fatt*
ingest,supper*
ingest,dishes
ingest,diet*
ingest,drunk*
ingest,veget*
ingest,dining
ingest,bake*
ingest,gulp*
ingest,chow*
ingest,starve*
ingest,hungr*
ingest,whiskey*
ingest,fry*
ingest,tast*
ingest,food*
ingest,overweight
ingest,lunch*
ingest,candie*
ingest,caf*
ingest,thirst*
ingest,eaten
ingest,snack*
ingest,coffee*
ingest,appeti*
ingest,eats
ingest,dinner*
ingest,weigh
ingest,pasta*
ingest,wine
motion,walking
motion,departed
motion,departing
motion,fall
motion,front
motion,go
motion,follow
motion,remov*
motion,enters
motion,swam
motion,travel*
motion,runner*
motion,going
motion,walks
motion,arrival*
motion,riding
motion,sent
motion,move
motion,danc*
motion,lead*
motion,cruis*
motion,stopper*
motion,flew
motion,motion*
motion,putting
motion,closely
motion,action*
motion,arriving
motion,bringing
motion,fled
motion,journey*
motion,following
motion,runs
motion,appearing
motion,bring
motion,follows
motion,leave
motion,slide
motion,steps
motion,went
motion,heading
motion,headed
motion,rise*
motion,departure*
motion,climb*
motion,jump*
motion,entering
motion,pass
motion,led
motion,shake*
motion,explor*
motion,tripped
motion,closes
motion,throw*
motion,disappear*
motion,driving
motion,receiv*
motion,advanc*
motion,mover*
motion,goes
motion,falling
motion,sliding
motion,attended
motion,run
motion,transact*
motion,attend
motion,send*
motion,step
motion,carried
motion,cross*
motion,put
motion,push*
motion,come
motion,tripping
motion,change
motion,puts
motion,attending
motion,leaves
motion,changed
motion,leaving
motion,carries
motion,act
motion,moving
motion,passing
motion,changes
motion,comes
motion,increas*
motion,flies
motion,deliver*
motion,followed
motion,depart
motion,gone
motion,appeared
